order_id,start_day,end_day,orderer_id,payment_id,order_status,order_code,coupon_name_code,coupon_sale_price,total_price,created_at,updated_at,deleted_at,order_type,restaurant_id
3277,28-09-2024,03-10-2024,3277,3277,0,MYHOTEL5066,HELLOVKU,357500,6792500,2024-09-27 17:00:00,NULL,NULL,0,NULL
3278,11-10-2024,13-10-2024,3278,3278,2,MYHOTEL5487,CHAODANANG,180000,1820000,2024-10-10 17:00:00,NULL,NULL,0,NULL
3279,09-08-2024,16-08-2024,3279,3279,1,MYHOTEL7370,CHAODANANG,769500,7780500,2024-08-08 17:00:00,NULL,NULL,0,NULL
3280,20-01-2024,21-01-2024,3280,3280,2,MYHOTEL3464,SEPNGUYEN,168721,1036434,2024-01-19 17:00:00,NULL,NULL,0,NULL
3281,06-06-2024,11-06-2024,3281,3281,2,MYHOTEL8351,SEPNGUYEN,868000,5332000,2024-06-05 17:00:00,NULL,NULL,0,NULL
3282,08-11-2024,14-11-2024,3282,3282,2,MYHOTEL7678,SEPNGUYEN,1022000,6278000,2024-11-07 17:00:00,NULL,NULL,0,NULL
3283,25-11-2024,27-11-2024,3283,3283,2,MYHOTEL5040,Không có,NULL,5550000,2024-11-24 17:00:00,NULL,NULL,0,NULL
3284,23-04-2024,26-04-2024,3284,3284,2,MYHOTEL9594,Không có,NULL,3750000,2024-04-22 17:00:00,NULL,NULL,0,NULL
3285,17-05-2024,20-05-2024,3285,3285,0,MYHOTEL7388,SEPNGUYEN,1056792,6491727,2024-05-16 17:00:00,NULL,NULL,0,NULL
3286,12-11-2024,15-11-2024,3286,3286,-2,MYHOTEL1055,HELLOVKU,235265,4470049,2024-11-11 17:00:00,NULL,NULL,0,NULL
3287,19-04-2024,23-04-2024,3287,3287,0,MYHOTEL8160,SEPNGUYEN,1731835,10638420,2024-04-18 17:00:00,NULL,NULL,0,NULL
3288,15-11-2024,22-11-2024,3288,3288,2,MYHOTEL3095,CHAODANANG,1395000,14105000,2024-11-14 17:00:00,NULL,NULL,0,NULL
3289,08-12-2024,14-12-2024,3289,3289,2,MYHOTEL1971,HELLOVKU,250000,4750000,2024-12-07 17:00:00,NULL,NULL,0,NULL
3290,08-08-2024,12-08-2024,3290,3290,2,MYHOTEL6617,HELLOVKU,240354,4566735,2024-08-07 17:00:00,NULL,NULL,0,NULL
3291,17-06-2024,21-06-2024,3291,3291,2,MYHOTEL5306,SEPNGUYEN,1799068,11051421,2024-06-16 17:00:00,NULL,NULL,0,NULL
3292,28-10-2024,01-11-2024,3292,3292,2,MYHOTEL9419,Không có,NULL,3400000,2024-10-27 17:00:00,NULL,NULL,0,NULL
3293,09-11-2024,10-11-2024,3293,3293,1,MYHOTEL1360,CHAODANANG,129199,1306355,2024-11-08 17:00:00,NULL,NULL,0,NULL
3294,13-02-2024,20-02-2024,3294,3294,2,MYHOTEL6412,CHAODANANG,1710000,17290000,2024-02-12 17:00:00,NULL,NULL,0,NULL
3295,02-08-2024,05-08-2024,3295,3295,-2,MYHOTEL8242,Không có,NULL,10300000,2024-08-01 17:00:00,NULL,NULL,0,NULL
3296,28-10-2024,01-11-2024,3296,3296,2,MYHOTEL2937,Không có,NULL,5600000,2024-10-27 17:00:00,NULL,NULL,0,NULL
3297,28-10-2024,01-11-2024,3297,3297,2,MYHOTEL4859,Không có,NULL,11000000,2024-10-27 17:00:00,NULL,NULL,0,NULL
3298,16-10-2024,17-10-2024,3298,3298,1,MYHOTEL6301,SEPNGUYEN,188206,1156125,2024-10-15 17:00:00,NULL,NULL,0,NULL
3299,13-05-2024,17-05-2024,3299,3299,1,MYHOTEL8417,SEPNGUYEN,973000,5977000,2024-05-12 17:00:00,NULL,NULL,0,NULL
3300,28-11-2024,30-11-2024,3300,3300,2,MYHOTEL8477,Không có,NULL,2550534,2024-11-27 17:00:00,NULL,NULL,0,NULL
3301,17-08-2024,22-08-2024,3301,3301,-2,MYHOTEL4741,CHAODANANG,616136,6229826,2024-08-16 17:00:00,NULL,NULL,0,NULL
3302,02-09-2024,06-09-2024,3302,3302,-2,MYHOTEL6869,HELLOVKU,250000,4750000,2024-09-01 17:00:00,NULL,NULL,0,NULL
3303,03-09-2024,04-09-2024,3303,3303,1,MYHOTEL8203,Không có,NULL,2500000,2024-09-02 17:00:00,NULL,NULL,0,NULL
3304,14-10-2024,18-10-2024,3304,3304,2,MYHOTEL4961,CHAODANANG,513000,5187000,2024-10-13 17:00:00,NULL,NULL,0,NULL
3305,17-05-2024,24-05-2024,3305,3305,2,MYHOTEL5706,CHAODANANG,1946931,19685641,2024-05-16 17:00:00,NULL,NULL,0,NULL
3306,10-05-2024,15-05-2024,3306,3306,2,MYHOTEL3668,CHAODANANG,684000,6916000,2024-05-09 17:00:00,NULL,NULL,0,NULL
3307,09-03-2024,16-03-2024,3307,3307,0,MYHOTEL3012,SEPNGUYEN,3051757,18746509,2024-03-08 17:00:00,NULL,NULL,0,NULL
3308,17-08-2024,24-08-2024,3308,3308,2,MYHOTEL4916,CHAODANANG,774000,7826000,2024-08-16 17:00:00,NULL,NULL,0,NULL
3309,13-06-2024,17-06-2024,3309,3309,-2,MYHOTEL7785,Không có,NULL,4171693,2024-06-12 17:00:00,NULL,NULL,0,NULL
3310,03-02-2024,04-02-2024,3310,3310,0,MYHOTEL2032,CHAODANANG,166770,1686230,2024-02-02 17:00:00,NULL,NULL,0,NULL
3311,20-08-2024,26-08-2024,3311,3311,2,MYHOTEL1848,CHAODANANG,1667734,16862649,2024-08-19 17:00:00,NULL,NULL,0,NULL
3312,02-04-2024,05-04-2024,3312,3312,1,MYHOTEL1038,Không có,NULL,9356817,2024-04-01 17:00:00,NULL,NULL,0,NULL
3313,23-01-2024,27-01-2024,3313,3313,2,MYHOTEL1302,SEPNGUYEN,973000,5977000,2024-01-22 17:00:00,NULL,NULL,0,NULL
3314,17-05-2024,21-05-2024,3314,3314,0,MYHOTEL7578,SEPNGUYEN,1925000,11825000,2024-05-16 17:00:00,NULL,NULL,0,NULL
3315,17-06-2024,19-06-2024,3315,3315,1,MYHOTEL9767,HELLOVKU,225000,4275000,2024-06-16 17:00:00,NULL,NULL,0,NULL
3316,06-03-2024,11-03-2024,3316,3316,2,MYHOTEL1276,HELLOVKU,771266,14654054,2024-03-05 17:00:00,NULL,NULL,0,NULL
3317,29-08-2024,03-09-2024,3317,3317,1,MYHOTEL4095,Không có,NULL,5601132,2024-08-28 17:00:00,NULL,NULL,0,NULL
3318,14-12-2024,17-12-2024,3318,3318,2,MYHOTEL3419,SEPNGUYEN,987000,6063000,2024-12-13 17:00:00,NULL,NULL,0,NULL
3319,31-10-2024,02-11-2024,3319,3319,1,MYHOTEL6752,SEPNGUYEN,350000,2150000,2024-10-30 17:00:00,NULL,NULL,0,NULL
3320,13-12-2024,20-12-2024,3320,3320,2,MYHOTEL8302,SEPNGUYEN,980000,6020000,2024-12-12 17:00:00,NULL,NULL,0,NULL
3321,02-08-2024,04-08-2024,3321,3321,2,MYHOTEL8663,SEPNGUYEN,386578,2374693,2024-08-01 17:00:00,NULL,NULL,0,NULL
3322,23-09-2024,27-09-2024,3322,3322,0,MYHOTEL3165,SEPNGUYEN,694536,4266439,2024-09-22 17:00:00,NULL,NULL,0,NULL
3323,24-08-2024,27-08-2024,3323,3323,2,MYHOTEL5254,CHAODANANG,367244,3713251,2024-08-23 17:00:00,NULL,NULL,0,NULL
3324,20-10-2024,24-10-2024,3324,3324,-2,MYHOTEL2979,HELLOVKU,227664,4325626,2024-10-19 17:00:00,NULL,NULL,0,NULL
3325,23-06-2024,27-06-2024,3325,3325,1,MYHOTEL9908,SEPNGUYEN,644727,3960467,2024-06-22 17:00:00,NULL,NULL,0,NULL
3326,16-02-2024,19-02-2024,3326,3326,-2,MYHOTEL1973,CHAODANANG,630000,6370000,2024-02-15 17:00:00,NULL,NULL,0,NULL
3327,16-03-2024,21-03-2024,3327,3327,0,MYHOTEL3298,CHAODANANG,1109642,11219723,2024-03-15 17:00:00,NULL,NULL,0,NULL
3328,08-08-2024,12-08-2024,3328,3328,2,MYHOTEL9656,CHAODANANG,484748,4901343,2024-08-07 17:00:00,NULL,NULL,0,NULL
3329,19-07-2024,22-07-2024,3329,3329,2,MYHOTEL6423,Không có,NULL,3853320,2024-07-18 17:00:00,NULL,NULL,0,NULL
3330,27-09-2024,30-09-2024,3330,3330,2,MYHOTEL1704,Không có,NULL,3800000,2024-09-26 17:00:00,NULL,NULL,0,NULL
3331,30-12-2024,31-12-2024,3331,3331,1,MYHOTEL6595,Không có,NULL,1853000,2024-12-29 17:00:00,NULL,NULL,0,NULL
3332,15-02-2024,19-02-2024,3332,3332,-2,MYHOTEL5066,CHAODANANG,549000,5551000,2024-02-14 17:00:00,NULL,NULL,0,NULL
3333,24-02-2024,26-02-2024,3333,3333,2,MYHOTEL5989,SEPNGUYEN,336000,2064000,2024-02-23 17:00:00,NULL,NULL,0,NULL
3334,07-08-2024,09-08-2024,3334,3334,1,MYHOTEL3494,SEPNGUYEN,644000,3956000,2024-08-06 17:00:00,NULL,NULL,0,NULL
3335,19-08-2024,26-08-2024,3335,3335,-2,MYHOTEL9617,HELLOVKU,770000,14630000,2024-08-18 17:00:00,NULL,NULL,0,NULL
3336,05-04-2024,08-04-2024,3336,3336,2,MYHOTEL7223,CHAODANANG,842113,8514703,2024-04-04 17:00:00,NULL,NULL,0,NULL
3337,17-07-2024,23-07-2024,3337,3337,0,MYHOTEL5082,Không có,NULL,8400000,2024-07-16 17:00:00,NULL,NULL,0,NULL
3338,30-12-2024,05-01-2025,3338,3338,2,MYHOTEL6753,HELLOVKU,324704,6169390,2024-12-29 17:00:00,NULL,NULL,0,NULL
3339,17-12-2024,23-12-2024,3339,3339,1,MYHOTEL2501,CHAODANANG,775811,7844316,2024-12-16 17:00:00,NULL,NULL,0,NULL
3340,22-07-2024,23-07-2024,3340,3340,0,MYHOTEL6756,CHAODANANG,216000,2184000,2024-07-21 17:00:00,NULL,NULL,0,NULL
3341,27-09-2024,28-09-2024,3341,3341,2,MYHOTEL5659,Không có,NULL,1400000,2024-09-26 17:00:00,NULL,NULL,0,NULL
3342,13-01-2024,18-01-2024,3342,3342,2,MYHOTEL2707,CHAODANANG,1392778,14082541,2024-01-12 17:00:00,NULL,NULL,0,NULL
3343,21-06-2024,26-06-2024,3343,3343,1,MYHOTEL7444,HELLOVKU,794521,15095917,2024-06-20 17:00:00,NULL,NULL,0,NULL
3344,13-05-2024,17-05-2024,3344,3344,2,MYHOTEL3114,Không có,NULL,4942027,2024-05-12 17:00:00,NULL,NULL,0,NULL
3345,16-11-2024,17-11-2024,3345,3345,2,MYHOTEL5256,SEPNGUYEN,308000,1892000,2024-11-15 17:00:00,NULL,NULL,0,NULL
3346,10-09-2024,15-09-2024,3346,3346,1,MYHOTEL9858,CHAODANANG,1575000,15925000,2024-09-09 17:00:00,NULL,NULL,0,NULL
3347,05-07-2024,12-07-2024,3347,3347,2,MYHOTEL7945,CHAODANANG,786697,7954382,2024-07-04 17:00:00,NULL,NULL,0,NULL
3348,22-10-2024,27-10-2024,3348,3348,-2,MYHOTEL9516,CHAODANANG,999000,10101000,2024-10-21 17:00:00,NULL,NULL,0,NULL
3349,22-08-2024,26-08-2024,3349,3349,1,MYHOTEL9025,HELLOVKU,245000,4655000,2024-08-21 17:00:00,NULL,NULL,0,NULL
3350,14-12-2024,18-12-2024,3350,3350,2,MYHOTEL1229,SEPNGUYEN,952000,5848000,2024-12-13 17:00:00,NULL,NULL,0,NULL
3351,11-10-2024,17-10-2024,3351,3351,0,MYHOTEL8611,SEPNGUYEN,2877000,17673000,2024-10-10 17:00:00,NULL,NULL,0,NULL
3352,27-03-2024,29-03-2024,3352,3352,2,MYHOTEL7783,Không có,NULL,2000000,2024-03-26 17:00:00,NULL,NULL,0,NULL
3353,09-04-2024,13-04-2024,3353,3353,2,MYHOTEL9583,CHAODANANG,1237500,12512500,2024-04-08 17:00:00,NULL,NULL,0,NULL
3354,22-12-2024,23-12-2024,3354,3354,2,MYHOTEL8443,HELLOVKU,141773,2693701,2024-12-21 17:00:00,NULL,NULL,0,NULL
3355,26-12-2024,30-12-2024,3355,3355,2,MYHOTEL5412,CHAODANANG,297000,3003000,2024-12-25 17:00:00,NULL,NULL,0,NULL
3356,17-03-2024,22-03-2024,3356,3356,2,MYHOTEL9448,CHAODANANG,693000,7007000,2024-03-16 17:00:00,NULL,NULL,0,NULL
3357,06-07-2024,08-07-2024,3357,3357,2,MYHOTEL7707,HELLOVKU,140563,2670708,2024-07-05 17:00:00,NULL,NULL,0,NULL
3358,17-06-2024,24-06-2024,3358,3358,-2,MYHOTEL2163,SEPNGUYEN,2054500,12620500,2024-06-16 17:00:00,NULL,NULL,0,NULL
3359,04-04-2024,09-04-2024,3359,3359,2,MYHOTEL9081,Không có,NULL,6187565,2024-04-03 17:00:00,NULL,NULL,0,NULL
3360,03-11-2024,09-11-2024,3360,3360,0,MYHOTEL2822,HELLOVKU,670000,12730000,2024-11-02 17:00:00,NULL,NULL,0,NULL
3361,19-10-2024,25-10-2024,3361,3361,2,MYHOTEL3277,HELLOVKU,450000,8550000,2024-10-18 17:00:00,NULL,NULL,0,NULL
3362,08-03-2024,14-03-2024,3362,3362,-2,MYHOTEL1930,HELLOVKU,394109,7488084,2024-03-07 17:00:00,NULL,NULL,0,NULL
3363,24-01-2024,30-01-2024,3363,3363,1,MYHOTEL6177,CHAODANANG,1197000,12103000,2024-01-23 17:00:00,NULL,NULL,0,NULL
3364,12-07-2024,15-07-2024,3364,3364,2,MYHOTEL6685,Không có,NULL,3800000,2024-07-11 17:00:00,NULL,NULL,0,NULL
3365,18-09-2024,22-09-2024,3365,3365,1,MYHOTEL1880,HELLOVKU,447500,8502500,2024-09-17 17:00:00,NULL,NULL,0,NULL
3366,15-08-2024,20-08-2024,3366,3366,1,MYHOTEL9334,SEPNGUYEN,1211000,7439000,2024-08-14 17:00:00,NULL,NULL,0,NULL
3367,18-04-2024,25-04-2024,3367,3367,2,MYHOTEL6486,CHAODANANG,1090890,11030110,2024-04-17 17:00:00,NULL,NULL,0,NULL
3368,30-09-2024,06-10-2024,3368,3368,-2,MYHOTEL6705,Không có,NULL,6306998,2024-09-29 17:00:00,NULL,NULL,0,NULL
3369,06-05-2024,12-05-2024,3369,3369,2,MYHOTEL8569,CHAODANANG,927000,9373000,2024-05-05 17:00:00,NULL,NULL,0,NULL
3370,20-02-2024,23-02-2024,3370,3370,2,MYHOTEL8705,CHAODANANG,362615,3666450,2024-02-19 17:00:00,NULL,NULL,0,NULL
3371,24-12-2024,29-12-2024,3371,3371,2,MYHOTEL6031,Không có,NULL,6000000,2024-12-23 17:00:00,NULL,NULL,0,NULL
3372,23-11-2024,30-11-2024,3372,3372,-2,MYHOTEL2061,HELLOVKU,477386,9070336,2024-11-22 17:00:00,NULL,NULL,0,NULL
3373,02-10-2024,09-10-2024,3373,3373,2,MYHOTEL7133,Không có,NULL,7150000,2024-10-01 17:00:00,NULL,NULL,0,NULL
3374,13-05-2024,16-05-2024,3374,3374,1,MYHOTEL9459,CHAODANANG,738000,7462000,2024-05-12 17:00:00,NULL,NULL,0,NULL
3375,01-04-2024,08-04-2024,3375,3375,2,MYHOTEL6454,Không có,NULL,10000000,2024-03-31 17:00:00,NULL,NULL,0,NULL
3376,17-07-2024,19-07-2024,3376,3376,2,MYHOTEL5584,SEPNGUYEN,404023,2481858,2024-07-16 17:00:00,NULL,NULL,0,NULL
3377,03-07-2024,09-07-2024,3377,3377,2,MYHOTEL6750,HELLOVKU,1050000,19950000,2024-07-02 17:00:00,NULL,NULL,0,NULL
3378,03-07-2024,10-07-2024,3378,3378,0,MYHOTEL2259,CHAODANANG,772713,7812992,2024-07-02 17:00:00,NULL,NULL,0,NULL
3379,30-08-2024,02-09-2024,3379,3379,1,MYHOTEL9299,CHAODANANG,361521,3655386,2024-08-29 17:00:00,NULL,NULL,0,NULL
3380,26-09-2024,03-10-2024,3380,3380,2,MYHOTEL8188,CHAODANANG,1449000,14651000,2024-09-25 17:00:00,NULL,NULL,0,NULL
3381,03-07-2024,07-07-2024,3381,3381,2,MYHOTEL9595,CHAODANANG,301500,3048500,2024-07-02 17:00:00,NULL,NULL,0,NULL
3382,10-06-2024,11-06-2024,3382,3382,2,MYHOTEL6685,SEPNGUYEN,266420,1636580,2024-06-09 17:00:00,NULL,NULL,0,NULL
3383,22-01-2024,25-01-2024,3383,3383,0,MYHOTEL4917,CHAODANANG,249508,2522807,2024-01-21 17:00:00,NULL,NULL,0,NULL
3384,21-02-2024,27-02-2024,3384,3384,2,MYHOTEL6568,CHAODANANG,757646,7660650,2024-02-20 17:00:00,NULL,NULL,0,NULL
3385,14-03-2024,16-03-2024,3385,3385,2,MYHOTEL5416,CHAODANANG,196887,1990755,2024-03-13 17:00:00,NULL,NULL,0,NULL
3386,17-08-2024,22-08-2024,3386,3386,2,MYHOTEL5337,CHAODANANG,465200,4703691,2024-08-16 17:00:00,NULL,NULL,0,NULL
3387,13-07-2024,14-07-2024,3387,3387,-2,MYHOTEL5598,Không có,NULL,1850000,2024-07-12 17:00:00,NULL,NULL,0,NULL
3388,20-05-2024,21-05-2024,3388,3388,0,MYHOTEL1651,CHAODANANG,153270,1549730,2024-05-19 17:00:00,NULL,NULL,0,NULL
3389,06-03-2024,10-03-2024,3389,3389,-2,MYHOTEL7931,CHAODANANG,1224000,12376000,2024-03-05 17:00:00,NULL,NULL,0,NULL
3390,07-08-2024,09-08-2024,3390,3390,2,MYHOTEL8380,CHAODANANG,225000,2275000,2024-08-06 17:00:00,NULL,NULL,0,NULL
3391,13-09-2024,16-09-2024,3391,3391,2,MYHOTEL6535,CHAODANANG,927000,9373000,2024-09-12 17:00:00,NULL,NULL,0,NULL
3392,04-04-2024,09-04-2024,3392,3392,2,MYHOTEL7354,CHAODANANG,1584000,16016000,2024-04-03 17:00:00,NULL,NULL,0,NULL
3393,24-06-2024,29-06-2024,3393,3393,1,MYHOTEL9330,CHAODANANG,1539000,15561000,2024-06-23 17:00:00,NULL,NULL,0,NULL
3394,17-01-2024,22-01-2024,3394,3394,2,MYHOTEL6921,SEPNGUYEN,658704,4046325,2024-01-16 17:00:00,NULL,NULL,0,NULL
3395,12-10-2024,16-10-2024,3395,3395,2,MYHOTEL7452,SEPNGUYEN,658473,4044908,2024-10-11 17:00:00,NULL,NULL,0,NULL
3396,06-12-2024,13-12-2024,3396,3396,2,MYHOTEL3829,CHAODANANG,765000,7735000,2024-12-05 17:00:00,NULL,NULL,0,NULL
3397,14-03-2024,18-03-2024,3397,3397,2,MYHOTEL5346,Không có,NULL,4800000,2024-03-13 17:00:00,NULL,NULL,0,NULL
3398,12-03-2024,16-03-2024,3398,3398,2,MYHOTEL5888,HELLOVKU,270214,5134070,2024-03-11 17:00:00,NULL,NULL,0,NULL
3399,03-05-2024,09-05-2024,3399,3399,2,MYHOTEL3679,HELLOVKU,924019,17556364,2024-05-02 17:00:00,NULL,NULL,0,NULL
3400,29-11-2024,05-12-2024,3400,3400,2,MYHOTEL9294,Không có,NULL,13400000,2024-11-28 17:00:00,NULL,NULL,0,NULL
3401,25-09-2024,26-09-2024,3401,3401,2,MYHOTEL2788,HELLOVKU,85162,1618084,2024-09-24 17:00:00,NULL,NULL,0,NULL
3402,28-01-2024,03-02-2024,3402,3402,2,MYHOTEL2169,HELLOVKU,391690,7442125,2024-01-27 17:00:00,NULL,NULL,0,NULL
3403,16-12-2024,18-12-2024,3403,3403,0,MYHOTEL7069,HELLOVKU,137671,2615762,2024-12-15 17:00:00,NULL,NULL,0,NULL
3404,08-01-2024,15-01-2024,3404,3404,2,MYHOTEL2896,Không có,NULL,21682573,2024-01-07 17:00:00,NULL,NULL,0,NULL
3405,28-02-2024,29-02-2024,3405,3405,1,MYHOTEL8117,SEPNGUYEN,240917,1479918,2024-02-27 17:00:00,NULL,NULL,0,NULL
3406,23-02-2024,29-02-2024,3406,3406,-2,MYHOTEL5173,Không có,NULL,20600000,2024-02-22 17:00:00,NULL,NULL,0,NULL
3407,05-04-2024,07-04-2024,3407,3407,2,MYHOTEL1521,HELLOVKU,140000,2660000,2024-04-04 17:00:00,NULL,NULL,0,NULL
3408,25-10-2024,31-10-2024,3408,3408,2,MYHOTEL5405,CHAODANANG,648000,6552000,2024-10-24 17:00:00,NULL,NULL,0,NULL
3409,14-11-2024,16-11-2024,3409,3409,2,MYHOTEL5880,SEPNGUYEN,377071,2316296,2024-11-13 17:00:00,NULL,NULL,0,NULL
3410,16-11-2024,21-11-2024,3410,3410,2,MYHOTEL9989,Không có,NULL,17700000,2024-11-15 17:00:00,NULL,NULL,0,NULL
3411,12-11-2024,17-11-2024,3411,3411,2,MYHOTEL8516,CHAODANANG,573644,5800184,2024-11-11 17:00:00,NULL,NULL,0,NULL
3412,14-10-2024,16-10-2024,3412,3412,2,MYHOTEL2374,CHAODANANG,227902,2304347,2024-10-13 17:00:00,NULL,NULL,0,NULL
3413,14-02-2024,21-02-2024,3413,3413,2,MYHOTEL4921,HELLOVKU,350000,6650000,2024-02-13 17:00:00,NULL,NULL,0,NULL
3414,22-06-2024,29-06-2024,3414,3414,2,MYHOTEL9984,HELLOVKU,525000,9975000,2024-06-21 17:00:00,NULL,NULL,0,NULL
3415,05-03-2024,08-03-2024,3415,3415,2,MYHOTEL1789,CHAODANANG,312758,3162331,2024-03-04 17:00:00,NULL,NULL,0,NULL
3416,30-07-2024,03-08-2024,3416,3416,2,MYHOTEL3194,SEPNGUYEN,1246000,7654000,2024-07-29 17:00:00,NULL,NULL,0,NULL
3417,06-04-2024,13-04-2024,3417,3417,2,MYHOTEL2723,Không có,NULL,12071000,2024-04-05 17:00:00,NULL,NULL,0,NULL
3418,19-04-2024,23-04-2024,3418,3418,2,MYHOTEL8243,Không có,NULL,9200000,2024-04-18 17:00:00,NULL,NULL,0,NULL
3419,30-01-2024,03-02-2024,3419,3419,2,MYHOTEL4399,HELLOVKU,285000,5415000,2024-01-29 17:00:00,NULL,NULL,0,NULL
3420,28-02-2024,03-03-2024,3420,3420,0,MYHOTEL9170,Không có,NULL,4871244,2024-02-27 17:00:00,NULL,NULL,0,NULL
3421,26-08-2024,01-09-2024,3421,3421,1,MYHOTEL1305,Không có,NULL,6717947,2024-08-25 17:00:00,NULL,NULL,0,NULL
3422,30-07-2024,02-08-2024,3422,3422,2,MYHOTEL9690,SEPNGUYEN,525000,3225000,2024-07-29 17:00:00,NULL,NULL,0,NULL
3423,29-04-2024,04-05-2024,3423,3423,2,MYHOTEL2380,SEPNGUYEN,1064000,6536000,2024-04-28 17:00:00,NULL,NULL,0,NULL
3424,22-06-2024,24-06-2024,3424,3424,2,MYHOTEL7428,Không có,NULL,3600000,2024-06-21 17:00:00,NULL,NULL,0,NULL
3425,27-02-2024,05-03-2024,3425,3425,2,MYHOTEL9569,Không có,NULL,9900000,2024-02-26 17:00:00,NULL,NULL,0,NULL
3426,17-11-2024,23-11-2024,3426,3426,2,MYHOTEL1291,SEPNGUYEN,840000,5160000,2024-11-16 17:00:00,NULL,NULL,0,NULL
3427,30-05-2024,04-06-2024,3427,3427,-2,MYHOTEL7626,Không có,NULL,6150000,2024-05-29 17:00:00,NULL,NULL,0,NULL
3428,25-06-2024,01-07-2024,3428,3428,0,MYHOTEL8639,CHAODANANG,648000,6552000,2024-06-24 17:00:00,NULL,NULL,0,NULL
3429,20-09-2024,26-09-2024,3429,3429,-2,MYHOTEL5540,CHAODANANG,810000,8190000,2024-09-19 17:00:00,NULL,NULL,0,NULL
3430,19-05-2024,26-05-2024,3430,3430,2,MYHOTEL9129,HELLOVKU,777500,14772500,2024-05-18 17:00:00,NULL,NULL,0,NULL
3431,19-06-2024,22-06-2024,3431,3431,0,MYHOTEL4114,HELLOVKU,215772,4099676,2024-06-18 17:00:00,NULL,NULL,0,NULL
3432,04-02-2024,07-02-2024,3432,3432,-2,MYHOTEL5601,CHAODANANG,612000,6188000,2024-02-03 17:00:00,NULL,NULL,0,NULL
3433,22-12-2024,26-12-2024,3433,3433,2,MYHOTEL4325,SEPNGUYEN,1732605,10643150,2024-12-21 17:00:00,NULL,NULL,0,NULL
3434,28-10-2024,30-10-2024,3434,3434,2,MYHOTEL6407,SEPNGUYEN,756000,4644000,2024-10-27 17:00:00,NULL,NULL,0,NULL
3435,01-09-2024,05-09-2024,3435,3435,2,MYHOTEL3196,Không có,NULL,8500000,2024-08-31 17:00:00,NULL,NULL,0,NULL
3436,02-09-2024,05-09-2024,3436,3436,1,MYHOTEL5125,Không có,NULL,5300000,2024-09-01 17:00:00,NULL,NULL,0,NULL
3437,05-11-2024,09-11-2024,3437,3437,2,MYHOTEL4880,SEPNGUYEN,854000,5246000,2024-11-04 17:00:00,NULL,NULL,0,NULL
3438,13-05-2024,17-05-2024,3438,3438,2,MYHOTEL1183,Không có,NULL,8950000,2024-05-12 17:00:00,NULL,NULL,0,NULL
3439,18-05-2024,24-05-2024,3439,3439,1,MYHOTEL8637,SEPNGUYEN,1862000,11438000,2024-05-17 17:00:00,NULL,NULL,0,NULL
3440,11-11-2024,18-11-2024,3440,3440,2,MYHOTEL5940,SEPNGUYEN,3444000,21156000,2024-11-10 17:00:00,NULL,NULL,0,NULL
3441,12-04-2024,19-04-2024,3441,3441,-2,MYHOTEL8989,SEPNGUYEN,1204000,7396000,2024-04-11 17:00:00,NULL,NULL,0,NULL
3442,01-10-2024,02-10-2024,3442,3442,-2,MYHOTEL7613,SEPNGUYEN,168000,1032000,2024-09-30 17:00:00,NULL,NULL,0,NULL
3443,11-04-2024,12-04-2024,3443,3443,0,MYHOTEL2234,SEPNGUYEN,202695,1245131,2024-04-10 17:00:00,NULL,NULL,0,NULL
3444,11-12-2024,17-12-2024,3444,3444,2,MYHOTEL8856,Không có,NULL,7556640,2024-12-10 17:00:00,NULL,NULL,0,NULL
3445,25-08-2024,30-08-2024,3445,3445,1,MYHOTEL7632,CHAODANANG,1003500,10146500,2024-08-24 17:00:00,NULL,NULL,0,NULL
3446,23-08-2024,28-08-2024,3446,3446,2,MYHOTEL3826,CHAODANANG,573549,5799224,2024-08-22 17:00:00,NULL,NULL,0,NULL
3447,24-04-2024,01-05-2024,3447,3447,1,MYHOTEL5413,Không có,NULL,6829702,2024-04-23 17:00:00,NULL,NULL,0,NULL
3448,02-04-2024,03-04-2024,3448,3448,2,MYHOTEL2380,HELLOVKU,73921,1404506,2024-04-01 17:00:00,NULL,NULL,0,NULL
3449,29-08-2024,04-09-2024,3449,3449,-2,MYHOTEL2916,Không có,NULL,13400000,2024-08-28 17:00:00,NULL,NULL,0,NULL
3450,27-06-2024,30-06-2024,3450,3450,-2,MYHOTEL5011,HELLOVKU,482356,9164766,2024-06-26 17:00:00,NULL,NULL,0,NULL
3451,21-06-2024,24-06-2024,3451,3451,2,MYHOTEL5787,Không có,NULL,4690000,2024-06-20 17:00:00,NULL,NULL,0,NULL
3452,04-02-2024,07-02-2024,3452,3452,2,MYHOTEL7362,CHAODANANG,216000,2184000,2024-02-03 17:00:00,NULL,NULL,0,NULL
3453,13-09-2024,17-09-2024,3453,3453,2,MYHOTEL6110,CHAODANANG,558000,5642000,2024-09-12 17:00:00,NULL,NULL,0,NULL
3454,08-03-2024,15-03-2024,3454,3454,-2,MYHOTEL3287,Không có,NULL,8509989,2024-03-07 17:00:00,NULL,NULL,0,NULL
3455,16-03-2024,21-03-2024,3455,3455,2,MYHOTEL3865,CHAODANANG,591138,5977070,2024-03-15 17:00:00,NULL,NULL,0,NULL
3456,09-03-2024,16-03-2024,3456,3456,0,MYHOTEL4531,HELLOVKU,605000,11495000,2024-03-08 17:00:00,NULL,NULL,0,NULL
